37,45.1,67.2,89.4,107.5,119.8,127.2,131.3,133.5,134.7,135.3,135.6,3.7,4.1,4.6,5.1,5.6,6.1,6.6,7,7.4,7.8,8.1
38,55,80,92.4,96.8,98.2,98.6,98.8,98.8,98.8,98.8,98.8,4.4,5.1,5.8,6.5,7.1,7.7,8.1,8.5,8.8,9,9.2
39,73.8,87.2,99.8,110.8,120,127.3,132.9,137,140.1,142.2,143.8,4.1,4.9,5.6,6.3,6.9,7.5,7.9,8.3,8.6,8.8,8.9
40,42.6,56.9,66.6,71.7,74.2,75.3,75.8,76,76.1,76.1,76.1,3.6,4.3,5,5.6,6.2,6.6,7,7.3,7.6,7.8,7.9
41,66.9,80.4,91.6,100.1,106.1,110,112.6,114.2,115.2,115.8,116.2,5.5,6.5,7.4,8.3,9.1,9.7,10.3,10.7,11,11.2,11.4
42,56.3,72,83.4,90.5,94.4,96.5,97.5,98,98.3,98.4,98.5,4.6,5.3,6,6.6,7.1,7.6,7.9,8.2,8.4,8.6,8.8
43,33.5,52.7,64.4,69.2,70.9,71.5,71.6,71.7,71.7,71.7,71.7,3.4,4.1,4.8,5.5,6.3,6.9,7.5,8,8.4,8.7,9
44,42.5,50,55.3,58.7,60.7,61.9,62.5,62.9,63.1,63.2,63.2,3.2,3.6,4,4.4,4.7,5,5.2,5.4,5.5,5.6,5.7
45,43.1,56.9,67.8,75,79.2,81.5,82.7,83.3,83.6,83.8,83.8,3.2,3.8,4.4,4.9,5.3,5.7,5.9,6.2,6.3,6.4,6.5
46,53.8,67.7,76.1,80.4,82.3,83.2,83.5,83.7,83.8,83.9,84,4.1,5,5.3,5.33,5.6,6.3,6.4,6.5,6.6,6.8,6.81
48,34.2,35.5,36.7,38,39.2,40.5,41.8,43,44.3,45.5,46.8,3.2,3.6,4,4.4,4.8,5.1,5.3,5.5,5.7,5.8,6
49,46.6,62.1,76.9,89,97.9,103.8,107.6,109.9,111.2,112,112.5,4.3,4.6,5,5.3,5.7,6,6.3,6.6,6.9,7.2,7.4
50,64.9,96,125.3,147.1,160.8,168.4,172.4,174.5,175.5,175.9,176.2,5.2,6.3,7.5,8.7,9.9,11,12,12.9,13.6,14.2,14.6
51,59.6,86.6,110.1,126.3,135.6,140.5,142.9,144.1,144.7,144.9,145.1,4.4,5.1,5.8,6.4,7,7.4,7.7,8,8.2,8.4,8.5
52,73,113.1,133.1,139.8,141.8,142.3,142.5,142.5,142.5,142.5,142.5,5.8,6.7,7.6,8.4,9.1,9.8,10.4,11,11.4,11.8,12.1
53,58.5,81.4,103.5,121.3,133.9,141.8,146.5,149.3,150.8,151.6,152,4.6,5.5,6.4,7.3,8.2,8.9,9.6,10.1,10.6,10.9,11.2
54,54.7,66.7,78,87.6,95.2,101,105.1,108,110,111.3,112.1,3.9,4.7,5.5,6.2,6.9,7.4,7.9,8.2,8.4,8.6,8.8
55,62.1,91.2,114.2,128.2,135.3,138.6,140.1,140.7,141,141.1,141.2,4.8,5.5,6.3,7.1,7.8,8.5,9.1,9.6,10,10.3,10.6
56,51.2,63,73,80.5,85.7,89.2,91.4,92.7,93.5,94,94.3,3.5,4.4,4.8,5.5,5.8,6.1,6.2,6.3,6.35,6.4,6.43
57,52.3,70.8,80.3,84.1,85.4,85.9,86.1,86.1,86.1,86.1,86.2,3.8,4.4,5,5.6,6.1,6.5,6.8,7.1,7.3,7.4,7.5
59,70.9,96.5,117.7,132.2,140.8,145.6,148,149.3,149.9,150.2,150.4,5.8,6.6,7.4,8.1,8.7,9.3,9.8,10.2,10.5,10.8,11
60,62,82.1,101,116.5,127.8,135.4,140.2,143.2,144.9,146,146.6,4.7,5.2,5.8,6.4,7,7.7,8.4,9.2,10,10.8,11.7
61,72.3,82.2,91.6,100.2,107.8,114.3,119.8,124.2,127.8,130.6,132.8,4.8,5.6,6.4,7.2,7.8,8.4,8.8,9.2,9.4,9.6,9.8
62,51.3,66.7,81.3,93.6,102.9,109.3,113.6,116.4,118.1,119.1,119.7,3.7,4.4,5.1,5.8,6.5,7.1,7.6,8.1,8.5,8.9,9.2
63,53.2,68.2,83.4,97.7,109.9,119.7,127,132.3,136,138.6,140.3,4.1,4.6,5.1,5.7,6.2,6.8,7.3,7.7,8.2,8.6,8.9
64,58.2,80.6,99.2,111.8,119.2,123.2,125.2,126.2,126.7,126.9,127.1,4.2,5.1,5.9,6.7,7.4,8,8.4,8.8,9.1,9.3,9.4
65,47,62.3,74.3,82.3,87,89.5,90.9,91.6,91.9,92.1,92.2,4.1,4.5,4.8,5.2,5.5,5.8,6.1,6.4,6.6,6.9,7
66,40.3,47.6,54.4,60.3,65.3,69.2,72.2,74.4,76,77.2,78,3.6,4.1,4.6,5.1,5.5,5.9,6.3,6.5,6.8,6.9,7.1
68,63.1,77.7,91.5,103.5,113.1,120.3,125.6,129.2,131.7,133.4,134.5,3.7,4.5,5.4,6.3,7.2,8.1,8.8,9.5,10,10.4,10.8
70,56.8,79.2,90.9,95.5,97.1,97.6,97.8,97.8,97.9,97.9,97.9,4.1,4.7,5.2,5.8,6.2,6.7,7.1,7.4,7.7,7.9,8.1
71,34.7,51.1,68.5,84.2,96.1,104.1,109,111.9,113.5,114.4,114.9,4.1,4.8,5.5,6.2,6.9,7.5,8.1,8.6,9,9.4,9.7
72,45.3,66.9,84.2,94.8,100.2,102.7,103.9,104.4,104.6,104.7,104.7,3.7,4.5,5.1,5.8,6.3,6.7,7,7.2,7.4,7.5,7.6
73,48.5,67,82.3,92.7,98.8,102.1,103.8,104.6,105,105.2,105.3,4,4.8,5.6,6.4,7,7.6,8,8.4,8.6,8.8,9
74,58.4,79.3,93.1,100.2,103.5,104.9,105.5,105.7,105.8,105.8,105.9,5.2,5.6,6.1,6.5,6.9,7.4,7.8,8.2,8.6,9,9.4
75,49.1,65.1,77.9,86.5,91.5,94.3,95.8,96.6,97,97.2,97.3,3.5,4.1,4.6,5.2,5.7,6.2,6.7,7,7.4,7.6,7.9
76,46.9,68.9,93,115.4,133.1,145.5,153.4,158.2,160.9,162.5,163.4,3.9,4.8,5.8,6.8,7.9,8.8,9.7,10.4,11,11.5,11.9
77,38.8,57.6,71.6,79.5,83.3,84.9,85.6,85.8,86,86,86,3.6,3.9,4.2,4.5,4.8,5,5.2,5.5,5.7,5.8,6
78,30.9,45.7,59.1,68.7,74.4,77.4,79,79.7,80.1,80.3,80.3,2.8,3.4,3.9,4.4,4.9,5.2,5.6,5.9,6.1,6.3,6.4
79,45.1,59.4,72.3,82.2,89.1,93.4,96,97.5,98.3,98.8,99.1,3.7,4.2,4.8,5.4,6.1,6.7,7.2,7.8,8.3,8.8,9.2
80,51.5,61,68.4,73.8,77.5,79.8,81.3,82.2,82.8,83.1,83.3,3.8,4.4,5,5.5,5.9,6.3,6.6,6.8,7,7.2,7.3
82,44.8,57.5,67.8,74.8,79.1,81.7,83.1,83.8,84.2,84.4,84.6,3.9,4.4,5,5.5,6,6.5,6.9,7.2,7.5,7.7,7.9
84,50.6,65.3,76.5,83.7,87.9,90.1,91.3,91.9,92.2,92.4,92.5,4.7,5,5.3,5.6,6,6.3,6.6,6.9,7.2,7.4,7.7
85,39.6,55.6,70.8,82.8,91,96.1,99.1,100.7,101.6,102.1,102.3,3.3,4,4.8,5.6,6.3,6.9,7.4,7.8,8.1,8.3,8.5
86,62.5,86.5,108.9,126.6,138.8,146.3,150.8,153.3,154.6,155.4,155.8,4,4.9,5.8,6.7,7.6,8.4,9.1,9.7,10.2,10.6,10.9
87,81.8,97.5,113.4,129,143.5,156.5,167.6,176.9,184.4,190.3,194.9,5.5,6.2,6.9,7.7,8.5,9.3,10.2,11.1,11.9,12.8,13.7
