127,58.2,67.8,72.8,75.6,79.6,83.8,85.4,86.4,86.9,87.1,87.2,3.744,4.218,4.944,5.44,5.926,5.982,6.54,6.732,7.823,8.263,9.562
129,78.6,108.8,125.4,132.2,136.4,139,142,144.4,145.6,147.4,148.1,5.102,5.838,6.628,7.282,7.888,8.231,8.52,8.758,9.02,9.06,9.08
130,74.8,112.6,139,164.8,167.8,168.4,170.6,171.2,171.7,172.1,172.2,4.736,6.162,7.41,8.666,9.512,9.767,10.474,11.532,11.587,11.626,11.764
132,48,61.2,65,72.4,78.2,82.4,86.4,87.5,87.9,88.2,88.3,3.596,4.64,5.286,5.954,6.77,7.1,7.58,7.776,7.854,7.946,8.118
133,65.8,95,105.6,110.4,113.6,115.9,118.2,119.4,120.4,120.5,120.6,4.184,5.206,5.902,6.768,7.402,7.543,7.882,8.043,8.318,8.492,8.886
134,63,83.6,99.2,122.6,136,139.4,141,149.2,149.6,149.8,151.2,5.506,5.914,6.648,7.47,8.508,8.746,9.792,11.018,11.286,11.304,11.45
137,64.8,76.6,101.2,124,133.5,142,145.6,148.8,149.2,149.9,150.3,3.826,4.378,5.61,5.88,6.036,7.72,7.798,7.805,7.886,7.987,8
139,62,92.4,116.9,127.7,135.8,147.7,156.4,160.3,161.1,161.2,161.3,4.514,6.586,7.23,8.226,8.724,9.194,10.258,11.308,11.504,11.458,11.91
140,66,81.6,94.4,99.4,109.2,113.6,116.3,117.4,118.2,118.3,118.8,4.876,5.226,5.776,6.42,7.16,7.208,8.09,8.572,8.608,8.886,9.11
142,59.4,80.4,102.6,116.8,127.4,130.6,136.3,138.9,140.3,141.7,142.2,4.526,5.148,6.418,6.946,7.218,8.04,8.65,9.308,9.566,9.768,9.978
143,51,73.8,93.8,125.2,144.8,155.2,164.6,166.42,169.33,171.23,172.84,3.516,4.88,6.066,6.894,7.704,7.808,8.992,9.818,10.952,10.972,11.204
145,78.8,105.8,121,144.8,153,155.2,156,157.2,157.9,158,158.1,5.126,6.4,7.116,7.546,8.454,8.534,9.774,10.354,10.568,11.36,11.386
146,68.4,93.2,106.6,126.2,135.4,138.4,140.6,141.2,142.6,140.4,141.6,4.278,5.532,6.112,6.778,7.796,7.897,8.51,8.734,9.162,9.898,10.108
148,67.6,96.2,115.4,131.6,137.2,140.2,142,141.6,147,149.8,150,4.476,6.002,6.56,7.38,8.11,9.228,9.5,10.654,10.786,10.967,10.998
150,34,35,35.2,35.8,35.9,36,36.1,36.2,36.3,36.4,36.5,3.454,3.912,4.31,4.47,4.866,4.848,5.136,5.248,5.362,5.49,5.724
152,43.8,54.6,67.2,72.4,74.3,75.2,74.2,74.8,75.8,76.3,76.9,3.69,4.496,5.292,5.768,6.702,6.756,7.084,7.17,7.3,7.654,7.926
154,54.2,77.4,89.8,117.2,120.8,129,132,133,134.6,135.2,135.7,3.714,5.122,5.93,6.822,7.702,7.98,8.654,9.198,9.372,9.722,9.924
155,54.4,83.4,100.6,126.6,133.4,139.2,142.2,144.6,146.3,148.3,148.9,3.772,4.87,5.628,6.552,7.496,7.644,8.786,9.458,10.032,10.098,10.234
158,53.6,69.6,82.2,102.8,119.2,120.1,123.6,128.6,131.2,131.9,132,4.014,4.826,5.522,6.57,7.848,8.518,9.646,9.65,10.058,10.27,10.462
159,47.6,73,99,106.4,114.2,121.6,127.5,131.5,134.4,136.5,137.2,3.256,4.922,5.444,5.704,6.298,6.928,7.084,7.185,7.452,7.531,7.569
162,62.8,84.4,98.6,113.4,117,121.6,128.2,131.3,132.7,133.1,133.7,3.862,5.004,5.842,6.608,7.68,8.034,8.382,9.184,9.193,9.198,9.55
166,70.4,100.8,120.6,133.4,142.4,150.2,157.2,158.8,165.6,167.2,168.2,4.884,5.806,6.938,7.6,8.852,9.584,10.112,10.774,11.198,11.9,11.926
168,39.2,56.2,65.6,71.8,76.8,80.6,82.6,83.6,83.9,84.4,84.8,3.0234,3.794,4.728,5.074,5.321,5.402,6.756,7.154,7.946,7.976,7.992
173,64.8,100.6,112.6,124.4,128.6,131,135.6,137.3,139.6,140.2,140.4,4.456,6.018,6.964,7.756,8.808,9.11,9.524,10.564,10.898,11.19,11.352
174,65.2,113.2,126.2,135.6,141.4,154,155.4,156.3,156.8,156.9,157.1,5.082,6.21,7.24,8.084,9.056,9.235,10.312,11.426,11.606,12.474,12.624
177,56.8,80.2,96.2,99.8,101.5,103.4,104.8,106.2,107.2,107.7,107.9,3.978,4.402,5.114,5.394,6.198,6.43,6.886,7.23,7.006,7.374,7.382
178,67.8,104,125.4,142.2,147.2,149.4,152.3,154.5,156,157.1,157.8,5.68,6.832,7.64,8.812,9.056,9.372,10.012,10.642,12.438,12.602,13.13
180,66,98.4,121.4,140.2,146.8,151,152.4,153.4,153.6,153.7,153.8,4.096,5.24,6.666,6.862,7.75,8.728,8.812,9.674,9.734,9.854,10.016
184,56.4,82,95.4,102.4,114.5,118.9,123.1,127.4,129.5,130.4,132.1,3.678,4.456,5.226,5.932,6.072,6.826,7.263,8.423,9.436,10.025,10.675
186,56.2,76.6,91.4,112.2,128,137.4,139.4,140,140.4,140.6,140.7,3.694,4.728,5.738,6.48,7.358,8.07,8.654,9.012,9.252,10.036,10.92
187,45,56.2,70.8,79.4,83.8,89,94.4,96.5,96.9,97.1,88.8,3.82,4.204,4.892,4.96,5.336,5.592,5.718,5.744,6.6,6.83,7.148
188,61,87.4,104,110.2,113.6,116.2,119.4,120.6,121.4,122,122.1,4.452,5.522,6.268,7.166,7.636,8.146,8.19,9.604,10.072,10.893,11.003
189,47.4,65.4,79.3,81.6,83.7,85.3,86.2,86.8,86.9,87,87.1,3.486,4.39,5.026,5.824,6.266,6.464,6.894,7.054,7.354,7.673,7.694
191,68.6,95.2,128,153,162.2,150.4,172.4,173.2,175.4,175.8,176.4,4.886,5.706,6.852,7.97,8.95,9.158,10.048,11.298,11.834,12.146,12.53
194,58.8,76.8,89.6,105.2,107.2,108,111,111.2,113,114.8,115.6,4.168,5.142,5.942,6.764,7.589,7.8,8.254,8.602,8.977,9.18,9.253
195,46.2,58.8,66,72.6,79.5,84.2,84.6,84.8,84.9,85,85.1,3.672,4.646,5.194,5.756,6.526,6.864,7.108,7.6,7.954,8.216,8.266
196,40.6,49.5,58.2,63.7,61.4,71.6,74.8,77.6,79.3,80.2,80.8,3.666,4.53,5.054,5.528,6.496,6.768,7.035,7.136,7.268,7.394,7.496
197,63.8,88.4,108.6,119.8,123.4,126.2,127.6,129.4,131.8,133.2,134.4,4.246,5.642,6.44,7.324,8.75,9.522,9.728,10.038,10.886,11.076,11.11
198,49.6,72.2,87.8,100.8,118.4,123.6,127.9,129.3,130.2,130.4,130.5,3.724,4.53,5.09,5.408,6.292,6.666,7.602,7.638,7.744,7.826,7.91
201,67,86.8,112.8,121.2,122.4,138.4,145.6,150.4,151.6,151.9,152.1,5.488,6.044,7.182,8.454,9.184,9.9078,10.602,11.272,11.412,11.864,12.168
206,36.2,43.4,52.2,68.2,80.2,83.8,85.2,86,86.8,89.2,90,3.25,3.088,4.606,5.276,5.82,6.668,6.897,7.004,7.052,7.118,7.646
207,58.6,84,99.4,114.2,128,132.3,136.8,137.2,138.1,138.3,89.6,4.358,5.106,5.86,6.518,7.124,7.24,7.289,7.321,7.548,7.854,7.899
210,52.6,80.6,98.8,110.6,113.6,114,114.5,114.9,115.2,115.3,115.4,3.924,5.078,5.858,6.584,7.036,7.386,7.646,8.452,8.518,8.876,9.366
213,36.8,55.8,70.2,79.2,81.4,83,88.6,93.2,97.4,98.2,99.4,3.334,4.294,4.812,5.11,5.896,6.2,6.42,6.648,6.918,7.072,7.304
216,46,65.4,74.4,88.6,94.4,117.8,123.32,128.67,130.56,134.22,135.28,3.31,4.15,5.246,5.484,6.044,6.806,7.428,7.826,8.976,9.352,9.756
217,65.6,104.4,133.4,151.4,159.4,166.2,174.6,178.2,180.4,181.1,182.4,4.528,6.352,7.358,7.904,8.754,9.444,10.066,10.84,9.712,11.512,11.606
219,62.8,82.6,84.8,92.2,102.2,103.6,104.7,105.2,105.8,106.6,106.8,3.706,4.852,5.518,6.294,6.822,7.283,7.5,7.852,7.973,8.564,8.967
220,74,102,120.4,140,151.2,158.6,161.6,163.6,163.4,163.5,163.6,4.846,6.3,7.072,8,8.387,8.568,10.702,11.896,12.494,13.108,13.204
